EventPlayerID,Season,Ast,Block,Foul,Reb,Steal,Turnover,Made,Attempts,Possible
10131,2018,31,5,59,120,15,32,69,181,34
10133,2018,7,4,32,30,6,18,20,57,28
10139,2018,47,15,88,153,31,55,101,241,75
10142,2018,46,8,64,130,19,40,89,225,49
10144,2018,50,3,76,77,21,45,79,207,95
10148,2018,0,0,0,0,0,0,0,1,0
10150,2018,40,44,112,257,21,87,127,269,279
10152,2018,204,6,87,104,52,94,63,147,116
10153,2018,16,8,68,64,10,30,78,188,37
10156,2018,21,0,21,48,4,13,45,121,35
10158,2018,43,3,89,213,30,43,107,212,94
10162,2018,57,2,51,32,22,39,47,110,28
10164,2018,5,1,8,26,5,6,7,12,10
10166,2018,15,8,75,135,13,28,97,175,91
10167,2018,35,24,82,188,21,40,135,316,104
10169,2018,3,8,59,91,4,20,19,43,40
10171,2018,14,4,34,81,17,22,43,70,45
10172,2018,6,2,24,29,1,5,22,32,15
10176,2018,91,1,66,76,29,50,53,142,39
10180,2018,95,4,68,127,62,78,213,482,126
10182,2018,60,4,83,103,26,44,87,191,64
10183,2018,4,0,3,7,1,2,6,13,2
10186,2018,96,1,59,64,26,57,101,226,74
10187,2018,3,1,12,22,2,6,11,22,11
10188,2018,1,0,1,1,0,0,0,4,0
10190,2018,0,0,0,2,1,2,1,5,0
10191,2018,0,0,0,1,0,0,0,1,0
10193,2018,1,0,0,3,1,1,0,2,0
10194,2018,34,6,75,105,35,52,108,289,72
10195,2018,2,0,4,3,1,1,0,4,2
10198,2018,24,2,62,87,8,30,62,173,21
10203,2018,1,0,0,1,0,0,0,1,0
10205,2018,65,3,82,66,28,70,84,169,113
10207,2018,16,10,43,106,10,37,55,136,53
10213,2018,104,3,73,92,21,75,133,359,90
10217,2018,18,5,40,115,7,34,89,175,50
10220,2018,17,30,51,151,17,44,85,146,46
10221,2018,34,1,37,59,15,38,116,271,36
10222,2018,22,3,58,51,20,30,73,172,35
10226,2018,116,6,75,173,42,116,197,400,204
10228,2018,93,0,51,131,35,69,60,153,96
10230,2018,4,17,67,82,0,21,31,83,17
10244,2018,1,0,3,0,0,0,0,3,0
10246,2018,13,6,61,53,7,23,49,89,28
10247,2018,8,2,28,55,6,6,53,114,16
10249,2018,84,13,46,187,62,60,190,401,104
10251,2018,3,0,1,3,0,1,0,5,2
10252,2018,172,3,54,111,52,81,154,373,115
10253,2018,7,4,19,43,8,10,32,86,27
10256,2018,42,4,66,54,23,13,70,167,12
10259,2018,37,4,54,179,20,36,107,240,99
10265,2018,45,1,64,43,13,35,43,119,43
10266,2018,10,15,65,73,7,17,44,94,32
10272,2018,0,0,5,6,1,1,0,7,3
10273,2018,3,2,24,38,4,7,10,27,11
10274,2018,2,5,21,32,2,14,16,43,30
10276,2018,0,0,0,0,0,0,0,0,0
10279,2018,0,3,16,24,3,6,7,21,8
10285,2018,17,5,23,41,6,25,20,69,36
10289,2018,3,0,3,1,0,3,4,8,3
10292,2018,10,11,55,91,8,33,67,151,34
10294,2018,7,1,12,12,5,6,9,44,4
10295,2018,5,0,15,18,4,6,27,80,6
10297,2018,43,2,60,36,15,35,19,55,27
10302,2018,11,1,57,74,17,34,38,113,48
10303,2018,103,14,60,97,34,72,104,260,97
10308,2018,40,23,62,271,26,73,165,375,229
10309,2018,42,16,90,109,22,44,87,219,64
10310,2018,35,24,73,163,19,40,82,177,61
10311,2018,2,1,7,8,0,2,5,15,8
10313,2018,16,8,57,103,9,26,64,171,59
10314,2018,8,11,36,96,6,27,63,134,60
10319,2018,20,8,99,147,13,42,152,264,92
10320,2018,37,1,60,66,26,65,110,294,95
10322,2018,23,8,51,100,14,22,43,124,41
10323,2018,91,1,58,71,12,57,120,299,119
10329,2018,0,0,1,1,0,0,1,1,2
10333,2018,3,1,8,2,1,3,6,13,2
10334,2018,5,0,8,5,2,2,2,14,0
10338,2018,2,1,3,4,0,4,1,4,4
10339,2018,9,28,50,95,10,21,31,71,22
10341,2018,59,5,81,109,27,45,62,161,60
10343,2018,70,5,65,61,21,31,71,184,75
10345,2018,19,19,86,140,13,55,103,214,70
10346,2018,11,13,92,109,4,26,66,114,49
10357,2018,0,0,1,5,0,1,2,6,2
10362,2018,146,7,80,95,43,86,153,350,181
10365,2018,7,3,75,67,5,21,53,120,32
10366,2018,30,5,27,42,14,14,52,118,39
10370,2018,0,0,0,0,0,1,0,0,0
10372,2018,37,40,85,209,24,39,107,219,107
10373,2018,0,0,4,5,2,2,0,3,6
10374,2018,7,16,83,106,8,18,62,125,47
10375,2018,35,0,26,21,17,15,35,84,21
10376,2018,0,0,0,2,0,1,2,3,0
10379,2018,83,4,87,169,38,82,187,447,159
10382,2018,6,6,10,24,7,5,17,28,6
10390,2018,69,12,108,195,42,76,145,299,137
10391,2018,52,25,91,179,39,23,71,163,59
10397,2018,0,0,0,1,0,0,1,1,0
10400,2018,9,6,76,69,8,41,69,144,40
10403,2018,67,1,59,165,42,61,156,395,134
10404,2018,3,0,17,12,3,9,7,20,5
10407,2018,0,0,0,0,1,1,0,1,0
10408,2018,38,4,61,41,20,45,54,159,65
10415,2018,1,6,17,15,1,6,10,28,20
10418,2018,25,4,54,83,15,34,98,236,65
10420,2018,22,5,59,94,26,31,49,114,27
10424,2018,26,9,70,63,21,29,51,131,30
10425,2018,17,16,58,48,4,26,17,43,20
10426,2018,6,0,18,32,3,7,26,44,4
10427,2018,32,13,74,134,29,28,65,147,47
10430,2018,79,8,57,84,27,27,111,257,62
10433,2018,1,1,10,9,4,4,5,16,9
10435,2018,0,0,1,5,1,3,4,13,1
10436,2018,3,1,3,9,5,4,16,37,11
10437,2018,96,17,53,279,54,79,169,362,157
10444,2018,18,21,68,116,18,30,64,130,65
10445,2018,1,0,1,2,1,1,1,4,4
10446,2018,34,6,49,57,21,19,52,115,40
10448,2018,61,0,27,44,14,27,35,120,20
10450,2018,0,0,0,0,1,0,0,1,0
10453,2018,101,1,66,90,32,95,185,393,139
10454,2018,0,0,1,6,0,0,1,3,2
10455,2018,10,14,76,111,4,15,67,111,35
10459,2018,1,0,1,1,0,0,0,2,0
10460,2018,17,2,26,37,16,15,41,107,18
10467,2018,2,0,5,2,4,5,3,12,12
10468,2018,9,2,33,27,4,10,16,30,1
10470,2018,24,2,52,89,13,23,132,265,65
10472,2018,31,11,94,150,33,49,125,308,103
10473,2018,3,11,43,28,7,12,12,53,7
10476,2018,0,0,0,0,1,1,0,1,0
10477,2018,31,5,109,152,37,58,139,305,72
10478,2018,0,0,5,3,1,0,0,3,0
10488,2018,30,2,84,170,38,66,172,392,173
10496,2018,11,0,16,14,11,10,35,86,15
10501,2018,17,91,102,191,20,42,112,219,58
10503,2018,141,2,52,145,69,82,220,523,173
10505,2018,9,29,67,83,13,32,41,82,40
10508,2018,13,2,50,37,8,5,33,91,7
10509,2018,2,2,17,26,3,10,11,27,12
10514,2018,0,0,0,3,0,0,2,2,0
10515,2018,2,0,0,2,1,0,1,2,0
10520,2018,36,3,61,104,18,29,100,258,61
10521,2018,33,9,48,165,35,45,195,409,149
10522,2018,3,10,18,39,3,4,11,42,8
10523,2018,0,0,0,2,0,1,0,3,0
10524,2018,43,15,73,156,25,34,127,298,49
10526,2018,2,0,2,1,0,0,4,11,1
10527,2018,0,4,6,10,3,3,5,6,3
10528,2018,32,8,48,92,11,23,49,142,23
10533,2018,125,7,59,139,50,56,172,443,212
10534,2018,93,21,86,212,26,63,72,146,86
10535,2018,77,12,93,161,30,46,81,175,76
10538,2018,0,0,0,1,1,2,0,1,2
10539,2018,1,0,0,0,0,0,0,3,0
10540,2018,0,2,9,5,0,1,7,12,5
10543,2018,5,20,40,31,4,18,10,16,8
10545,2018,70,13,79,247,41,67,129,331,215
10549,2018,27,11,84,105,11,54,84,135,94
10550,2018,47,58,108,230,25,64,127,236,113
10552,2018,95,14,69,189,48,54,107,284,86
10556,2018,56,1,62,50,25,45,69,217,49
10560,2018,21,22,77,128,12,41,92,222,86
10568,2018,1,0,1,1,0,1,1,4,2
10571,2018,63,6,86,95,28,54,108,289,157
10576,2018,152,21,86,210,30,126,172,380,194
10580,2018,1,0,5,6,0,0,5,8,2
10584,2018,11,8,59,102,8,23,68,141,22
10585,2018,58,2,49,96,31,31,150,295,65
10588,2018,40,12,90,117,27,37,140,283,61
10589,2018,8,18,41,73,4,18,40,68,23
10591,2018,36,13,69,188,19,21,92,217,42
10592,2018,8,0,8,7,2,1,4,9,2
10593,2018,72,36,109,367,14,84,301,470,209
10595,2018,284,5,44,87,29,102,126,267,78
10596,2018,33,0,48,62,11,29,52,138,69
10597,2018,1,0,4,7,0,2,15,29,11
10601,2018,0,0,1,1,0,0,1,2,0
10604,2018,5,1,29,25,15,3,20,43,14
10614,2018,39,9,57,84,19,39,56,165,41
10618,2018,87,1,48,64,46,55,68,161,32
10619,2018,40,7,43,93,16,42,141,369,65
10621,2018,0,0,0,0,0,1,1,1,0
10622,2018,24,42,100,189,16,45,131,278,85
10624,2018,44,4,80,82,30,46,65,180,37
10625,2018,11,1,12,14,9,12,6,30,5
10627,2018,10,7,57,101,5,20,49,95,53
10632,2018,9,14,44,46,8,15,23,43,10
10636,2018,53,9,94,183,33,65,79,162,95
10637,2018,61,8,69,96,29,53,122,281,59
10653,2018,62,1,30,44,16,29,43,117,31
10654,2018,40,30,96,163,15,54,77,149,55
10655,2018,160,6,82,144,40,132,117,249,138
10658,2018,0,0,0,1,0,0,1,2,2
10659,2018,25,33,117,257,25,55,133,288,86
10663,2018,41,13,70,86,23,57,75,191,109
10664,2018,6,0,8,12,1,5,0,3,1
10665,2018,51,3,33,91,19,45,114,272,88
10667,2018,6,1,10,9,3,11,6,19,10
10674,2018,4,27,68,77,6,21,48,85,27
10676,2018,2,4,7,11,3,3,5,6,5
10681,2018,25,0,22,41,6,28,56,152,40
10683,2018,23,1,32,24,10,12,21,62,8
10684,2018,0,0,0,1,0,0,1,1,2
10687,2018,6,21,68,91,5,36,40,102,26
10688,2018,42,5,47,75,25,35,95,247,34
10689,2018,45,8,68,108,41,44,123,296,46
10690,2018,9,3,37,53,12,13,41,98,10
10695,2018,5,17,86,169,16,30,116,232,60
10696,2018,18,5,16,45,12,16,43,112,21
10700,2018,8,1,32,55,9,16,35,78,24
10701,2018,1,0,4,6,0,3,5,19,0
10703,2018,0,0,1,1,0,1,0,1,2
10704,2018,112,3,51,130,44,48,177,359,137
10709,2018,117,2,78,99,25,45,68,163,75
10717,2018,0,8,9,10,0,4,5,13,0
10718,2018,20,0,23,32,8,9,13,40,12
10725,2018,68,14,69,97,22,73,84,207,63
10726,2018,0,0,0,0,0,0,0,0,0
10727,2018,3,1,16,24,2,14,12,34,16
10728,2018,47,6,62,76,36,31,81,211,63
10731,2018,2,0,2,0,2,0,1,1,0
10733,2018,60,2,48,35,16,28,31,92,14
10738,2018,2,3,26,44,6,15,15,39,16
10739,2018,19,4,61,119,29,47,90,201,51
10741,2018,15,14,53,79,12,23,59,113,50
10743,2018,19,23,66,139,28,43,82,186,68
10744,2018,50,4,38,55,7,13,44,131,7
10745,2018,55,13,87,143,50,60,78,207,78
10750,2018,43,7,81,157,26,72,154,340,139
10752,2018,0,0,0,0,0,0,0,1,0
10754,2018,76,7,74,108,54,87,234,587,199
10755,2018,0,1,4,4,1,1,1,1,0
10756,2018,1,0,0,0,1,0,1,1,0
10759,2018,34,29,84,327,43,69,162,458,221
10765,2018,57,28,102,179,30,51,79,147,76
10767,2018,1,0,0,0,0,0,0,0,0
10771,2018,0,0,1,1,0,0,1,2,0
10772,2018,175,10,99,129,68,126,187,496,128
10778,2018,16,11,52,120,13,25,45,85,41
10786,2018,4,20,71,96,10,27,31,52,40
10789,2018,6,0,7,5,6,7,14,38,5
10790,2018,10,1,5,15,6,7,5,17,10
10796,2018,4,2,24,23,3,25,6,17,9
10797,2018,9,2,7,5,2,6,2,13,7
10798,2018,1,0,5,8,1,2,1,7,4
10799,2018,16,0,19,8,8,13,4,14,12
10804,2018,14,15,58,71,1,29,30,63,10
10805,2018,6,0,28,11,7,18,33,76,32
10806,2018,23,1,31,44,11,30,23,66,5
10811,2018,81,15,50,141,45,77,159,387,135
10819,2018,4,8,29,31,4,17,23,55,19
10820,2018,11,20,79,133,16,55,81,168,99
10821,2018,18,6,75,127,14,30,49,92,42
10822,2018,41,1,62,58,18,46,56,132,53
10823,2018,2,0,2,5,2,2,1,5,2
10824,2018,32,3,52,103,26,42,101,239,59
10827,2018,8,1,7,5,2,8,13,23,2
10834,2018,82,8,80,135,31,60,151,282,90
10836,2018,40,55,75,177,10,41,187,321,143
10838,2018,0,0,2,1,0,0,0,1,0
10840,2018,0,0,2,4,1,0,2,7,10
10842,2018,91,1,36,26,19,34,74,147,38
10844,2018,7,9,71,98,8,31,72,143,77
10849,2018,33,19,48,130,20,38,103,221,64
10850,2018,5,1,2,6,0,5,4,14,4
10851,2018,24,3,67,131,22,29,119,245,66
10856,2018,197,8,75,94,40,103,116,266,96
10860,2018,0,0,0,0,0,0,0,1,0
10861,2018,79,6,62,93,40,55,104,206,92
10863,2018,126,17,84,307,57,67,158,334,101
10866,2018,19,10,107,139,14,33,64,102,41
10867,2018,102,1,53,104,26,52,157,392,59
10869,2018,111,11,72,127,28,56,111,266,66
10875,2018,37,46,87,185,16,42,109,286,87
10876,2018,2,2,5,4,2,0,1,9,2
10879,2018,0,1,0,2,0,1,2,4,2
10883,2018,2,6,27,50,5,11,38,67,33
10884,2018,26,1,26,30,25,14,29,91,18
10885,2018,19,4,46,90,17,16,35,82,25
10887,2018,0,0,0,1,0,1,0,3,0
10890,2018,13,12,70,56,13,16,34,87,19
10891,2018,15,8,33,81,25,20,75,163,59
10893,2018,75,6,56,142,49,80,190,438,98
10898,2018,11,57,83,189,19,25,77,113,52
10900,2018,124,2,40,72,26,44,92,235,56
10901,2018,66,11,86,125,39,39,98,249,99
10903,2018,2,0,0,1,0,0,1,1,0
10906,2018,97,4,68,50,28,49,59,161,44
10907,2018,19,1,17,15,7,14,19,52,26
10909,2018,0,0,0,0,0,0,0,0,0
10910,2018,16,9,36,49,16,22,18,42,22
10913,2018,5,2,0,10,2,2,6,11,2
10915,2018,0,0,1,3,0,0,2,6,0
10922,2018,5,2,17,15,3,5,7,14,2
10926,2018,52,15,105,224,34,63,177,396,90
10927,2018,78,2,71,111,24,43,118,296,85
10928,2018,9,7,43,75,3,21,28,47,25
10929,2018,66,44,117,211,21,74,183,387,212
10930,2018,0,0,1,0,0,0,0,2,0
10932,2018,0,0,3,6,2,7,3,13,2
10933,2018,7,10,48,104,21,15,32,49,38
10934,2018,105,2,71,82,38,80,78,210,56
10936,2018,3,0,26,13,1,7,9,24,0
10937,2018,6,1,18,13,9,5,1,11,13
10939,2018,2,2,11,7,2,6,10,18,4
10945,2018,21,9,96,103,19,53,78,180,34
10954,2018,44,0,50,68,23,41,81,198,56
10955,2018,26,40,91,210,26,69,114,219,173
10959,2018,3,0,13,18,2,4,4,7,2
10960,2018,45,4,48,84,23,55,62,177,83
10966,2018,35,2,56,88,33,54,140,324,88
10971,2018,18,0,18,21,8,9,5,22,14
10972,2018,44,25,77,241,25,70,73,164,124
10976,2018,37,11,100,87,35,38,109,266,59
10979,2018,16,0,19,21,6,10,19,46,7
10980,2018,8,1,23,28,7,7,16,39,6
10988,2018,8,19,84,80,6,40,55,90,46
10991,2018,68,3,23,39,18,42,86,189,51
10992,2018,112,12,74,153,28,60,126,309,133
10998,2018,0,0,6,2,1,0,1,3,0
10999,2018,61,19,69,163,56,97,140,364,146
11000,2018,38,10,117,126,32,46,126,256,86
11004,2018,0,0,0,0,1,0,0,0,0
11007,2018,4,0,16,11,5,5,10,41,2
11012,2018,15,111,77,316,23,46,146,270,119
11016,2018,136,1,100,82,39,71,115,288,85
11018,2018,16,0,47,63,17,24,75,189,51
11019,2018,17,7,39,49,7,9,36,116,8
11021,2018,0,2,9,23,2,8,2,11,15
11029,2018,20,2,16,24,6,17,47,90,30
11033,2018,0,0,0,1,0,1,1,2,4
11038,2018,40,6,61,236,35,72,156,394,129
11041,2018,107,6,81,116,46,74,134,305,99
11042,2018,1,0,2,0,0,0,0,3,1
11043,2018,7,19,58,125,10,26,65,110,60
11048,2018,21,1,29,49,19,19,69,168,20
11050,2018,1,0,0,0,1,0,0,0,0
11053,2018,0,0,0,1,0,0,0,1,0
11054,2018,41,2,20,31,12,21,16,42,18
11057,2018,24,1,43,38,10,24,42,111,40
11059,2018,2,1,13,17,5,3,9,30,4
11060,2018,44,47,92,313,12,70,206,352,162
11065,2018,21,2,34,103,9,22,45,104,34
11066,2018,0,0,2,0,0,0,0,3,0
11067,2018,77,5,65,124,37,52,127,277,84
11070,2018,84,27,67,169,27,52,119,290,71
11072,2018,0,5,4,8,1,3,3,5,0
11074,2018,27,1,54,39,17,19,51,146,40
11086,2018,72,2,55,63,12,85,118,304,74
11087,2018,37,79,111,283,22,72,145,259,134
11088,2018,40,33,77,153,15,34,84,206,70
11093,2018,43,78,67,277,24,52,139,220,70
11095,2018,10,1,21,30,9,14,29,72,29
11098,2018,32,1,37,58,11,23,81,193,22
11103,2018,50,1,29,33,12,29,27,68,31
11105,2018,6,1,10,30,3,11,16,39,17
11109,2018,11,2,15,25,3,10,16,56,20
11114,2018,27,24,68,175,13,41,108,191,94
11117,2018,8,0,9,9,1,12,3,18,6
11120,2018,82,4,58,72,22,60,72,221,64
11121,2018,59,10,68,157,29,48,74,148,68
11122,2018,70,13,74,187,41,80,162,417,141
11123,2018,23,9,43,93,4,20,49,106,22
11126,2018,0,0,7,9,0,1,4,15,8
11131,2018,19,16,73,78,5,48,59,96,74
11133,2018,4,0,8,2,1,4,2,25,2
11139,2018,69,29,78,184,42,59,147,321,110
11141,2018,118,11,70,113,42,71,200,423,251
11143,2018,32,2,57,73,15,26,73,167,25
11145,2018,41,23,89,141,30,28,67,147,61
11148,2018,1,1,4,1,1,1,2,3,4
11149,2018,3,1,6,15,6,5,14,27,16
11160,2018,42,0,51,29,16,28,39,117,28
11161,2018,26,16,98,166,21,43,53,101,68
11162,2018,0,1,11,11,1,9,6,13,4
11166,2018,26,23,39,89,17,35,64,111,44
11167,2018,67,42,67,190,44,42,160,286,131
11168,2018,4,0,1,4,2,2,1,6,2
11169,2018,65,8,55,113,18,42,97,245,86
11174,2018,19,0,8,17,5,7,3,20,6
11179,2018,8,2,20,14,4,8,17,43,6
11180,2018,88,3,66,81,52,61,108,221,34
11183,2018,1,0,5,3,0,2,2,4,4
11188,2018,28,6,34,90,9,28,34,88,22
11189,2018,12,26,71,104,12,33,69,110,27
11194,2018,15,3,25,44,5,13,36,87,25
11200,2018,23,16,73,193,23,57,120,273,74
11207,2018,16,14,80,144,12,44,51,97,42
11208,2018,13,1,7,8,8,9,19,53,9
11216,2018,43,15,62,61,27,38,57,157,61
11217,2018,0,0,2,5,1,1,0,1,1
11219,2018,0,0,0,0,0,1,0,0,0
11220,2018,20,6,42,93,7,27,58,126,43
11222,2018,13,19,81,115,10,32,53,107,62
11223,2018,16,0,19,47,7,18,19,40,7
11234,2018,2,0,3,11,0,6,10,21,7
11236,2018,0,0,2,2,0,0,2,3,2
11238,2018,85,4,57,85,22,48,76,188,44
11239,2018,23,3,36,109,7,37,55,104,60
11241,2018,39,54,100,198,9,59,123,224,89
11244,2018,67,7,79,139,45,59,191,468,125
11245,2018,56,18,46,127,12,20,123,268,62
11246,2018,24,0,25,16,1,8,14,37,17
11247,2018,77,1,52,43,12,54,39,115,55
11248,2018,4,2,8,9,1,4,4,8,11
11249,2018,97,16,57,101,19,55,170,373,110
11250,2018,1,0,1,0,0,0,1,5,0
11269,2018,24,6,75,201,11,47,110,205,98
11272,2018,3,0,6,13,1,2,4,12,0
11274,2018,60,36,105,148,27,43,111,222,83
11275,2018,81,6,67,109,23,74,212,474,159
11277,2018,23,3,37,47,16,24,43,104,21
11278,2018,31,7,41,61,28,38,48,104,61
11279,2018,30,12,93,126,33,54,155,350,94
11281,2018,3,0,5,2,1,5,0,3,0
11282,2018,1,0,0,0,0,0,1,6,0
11285,2018,74,4,49,74,31,59,71,178,71
11286,2018,10,21,77,112,8,18,30,67,34
11288,2018,8,33,59,121,16,12,37,51,8
11291,2018,30,2,40,45,10,27,30,84,32
11294,2018,94,0,64,80,23,59,59,212,74
11296,2018,9,1,9,8,3,10,3,13,4
11297,2018,5,9,66,132,6,18,56,137,31
11302,2018,36,32,85,255,23,53,137,244,86
11305,2018,15,3,22,33,5,14,25,60,12
11307,2018,19,18,49,87,6,37,57,126,28
11308,2018,99,11,80,96,38,55,85,174,58
11309,2018,0,0,0,0,0,0,0,0,0
11310,2018,1,0,1,3,0,0,2,2,0
11314,2018,55,1,61,93,22,58,165,391,157
11322,2018,43,35,68,180,18,54,167,352,122
11327,2018,6,3,35,31,1,13,6,25,8
11328,2018,5,0,1,1,0,1,0,7,7
11329,2018,0,0,2,1,0,0,0,1,0
11333,2018,44,10,82,66,7,35,60,140,65
11335,2018,86,22,62,168,63,77,179,322,118
11336,2018,0,0,0,1,0,0,0,1,0
11342,2018,0,0,0,2,0,0,0,0,2
11345,2018,0,3,6,12,1,4,1,4,1
11350,2018,95,5,73,93,23,47,101,234,64
11352,2018,25,39,77,95,5,40,42,80,31
11355,2018,0,0,4,2,0,2,0,1,0
11356,2018,68,18,77,196,24,47,171,419,91
11359,2018,29,2,28,23,9,20,26,76,22
11365,2018,11,8,20,67,9,7,23,73,15
11378,2018,0,0,0,1,0,0,1,2,0
11381,2018,38,0,40,67,18,21,99,268,70
11384,2018,15,5,54,158,9,46,99,187,125
11385,2018,3,0,18,8,5,7,7,20,3
11386,2018,20,36,79,123,15,35,90,166,48
11387,2018,63,0,53,65,9,45,32,108,49
11388,2018,18,0,20,43,7,13,29,71,9
11394,2018,21,1,37,66,10,35,53,133,69
11397,2018,132,4,55,112,28,73,127,275,85
11398,2018,23,6,53,112,13,35,49,116,61
11404,2018,38,1,46,62,28,38,74,197,30
11406,2018,6,16,37,47,4,16,40,75,17
11409,2018,67,4,57,137,41,77,178,395,262
11422,2018,6,12,68,66,4,19,57,124,25
11423,2018,110,1,60,66,34,43,35,108,58
11426,2018,22,24,84,123,17,45,93,241,78
11428,2018,64,0,50,74,23,52,49,151,69
11429,2018,1,0,0,0,0,1,0,0,0
11435,2018,2,9,60,46,6,12,13,36,26
11440,2018,19,9,54,103,30,24,44,127,62
11442,2018,2,0,0,1,1,0,0,3,0
11449,2018,63,8,73,121,37,71,144,364,90
11452,2018,1,0,1,1,1,1,0,2,0
11453,2018,45,0,39,39,17,42,26,71,38
11464,2018,2,4,13,28,2,4,11,20,16
11467,2018,120,0,72,76,33,83,198,474,152
11471,2018,11,3,23,33,3,12,31,77,24
11473,2018,3,0,4,4,2,3,1,3,3
11476,2018,20,0,23,30,7,15,24,69,24
11482,2018,19,0,15,15,6,17,10,28,26
11488,2018,10,19,94,224,17,32,73,122,64
11492,2018,16,2,53,125,18,14,52,108,64
11500,2018,94,6,83,101,32,70,151,329,121
11503,2018,46,12,51,261,16,47,208,353,115
11505,2018,87,9,47,89,13,62,109,226,49
11506,2018,7,4,44,50,0,18,28,58,12
11509,2018,33,60,65,205,21,44,126,251,44
11513,2018,0,0,0,0,0,0,0,0,0
11515,2018,147,1,42,85,38,51,79,209,34
11517,2018,55,1,48,103,19,40,74,182,71
11518,2018,2,0,1,3,1,1,2,2,0
11522,2018,29,17,73,130,15,50,88,156,52
11535,2018,23,13,84,116,23,39,55,118,66
11539,2018,36,0,28,19,8,22,21,63,25
11540,2018,12,1,9,24,6,6,6,23,2
11541,2018,10,13,88,115,8,26,90,182,25
11545,2018,20,18,58,186,19,53,123,240,133
11547,2018,23,1,41,43,22,25,63,151,22
11550,2018,33,2,82,118,26,49,53,121,54
11551,2018,7,5,32,27,2,12,26,70,4
11554,2018,68,8,83,98,35,76,168,380,94
11555,2018,134,7,66,117,60,77,157,302,206
11562,2018,2,0,2,3,1,1,0,6,0
11566,2018,32,1,50,131,10,49,109,269,25
11567,2018,18,42,100,243,17,41,46,99,37
11568,2018,10,21,70,121,3,25,53,113,43
11569,2018,59,0,46,64,16,54,90,251,49
11570,2018,16,29,94,178,7,37,68,121,41
11571,2018,65,4,97,108,44,60,152,337,110
11579,2018,28,20,99,189,9,68,117,206,109
11582,2018,23,6,37,44,9,20,23,63,16
11584,2018,6,0,14,28,3,12,14,43,13
11585,2018,9,0,21,13,1,7,3,12,4
11587,2018,6,1,10,15,4,3,10,31,6
11588,2018,117,1,53,99,37,75,139,373,90
11591,2018,0,0,0,0,0,1,0,1,0
11594,2018,5,0,5,6,1,10,8,22,15
11595,2018,6,16,70,78,6,32,28,52,14
11596,2018,16,11,43,74,8,16,60,128,18
11598,2018,28,3,30,36,28,12,22,71,20
11603,2018,8,1,9,19,5,2,14,40,1
11605,2018,22,4,33,64,3,23,25,60,20
11609,2018,10,6,25,27,3,15,18,44,22
11610,2018,15,15,77,150,7,61,100,197,74
11611,2018,66,0,52,84,27,64,109,260,85
11615,2018,14,1,17,18,6,13,9,29,3
11616,2018,2,0,10,4,3,1,3,21,8
11618,2018,25,17,87,100,8,32,62,135,52
11619,2018,4,1,15,17,3,6,13,51,4
11622,2018,24,1,54,67,11,32,59,171,74
11630,2018,88,0,77,96,43,55,63,156,58
11635,2018,5,34,72,147,16,26,56,110,93
11637,2018,67,12,65,235,29,65,119,273,161
11641,2018,58,0,52,73,24,61,94,226,93
11642,2018,9,1,29,33,1,25,20,68,34
11644,2018,5,31,41,117,5,42,79,103,50
11647,2018,38,9,44,130,26,42,95,271,53
11651,2018,2,0,7,5,0,4,0,4,0
11653,2018,10,2,16,53,13,30,35,94,25
11655,2018,5,0,23,22,2,9,27,75,4
11659,2018,51,0,20,32,8,28,80,201,101
11660,2018,1,22,45,60,2,16,22,46,30
11666,2018,46,6,59,102,25,46,103,234,92
11675,2018,0,0,1,2,0,0,0,0,0
11676,2018,39,42,114,140,19,34,85,155,75
11678,2018,81,5,50,123,30,57,102,252,80
11680,2018,192,8,90,121,42,125,212,460,192
11685,2018,0,1,5,9,1,1,3,5,0
11686,2018,15,15,76,128,11,15,50,95,45
11691,2018,18,7,39,62,8,38,47,107,53
11694,2018,0,0,0,1,0,0,0,0,0
11695,2018,46,29,79,358,22,34,162,334,58
11696,2018,56,18,83,162,25,44,160,363,116
11697,2018,2,0,1,0,1,1,3,6,2
11698,2018,0,0,1,0,0,0,0,3,2
11699,2018,0,0,3,2,0,1,2,6,1
11701,2018,3,0,6,3,2,3,2,8,2
11704,2018,5,1,13,30,3,6,30,72,10
11707,2018,28,69,68,167,18,35,158,292,75
11709,2018,17,2,24,27,4,12,16,57,14
11719,2018,32,4,63,109,13,33,72,169,66
11724,2018,21,0,55,35,13,22,60,147,7
11726,2018,4,4,25,20,1,3,14,29,12
11727,2018,42,13,65,83,14,41,89,163,109
11730,2018,71,30,81,339,41,65,129,248,118
11739,2018,0,6,80,87,5,35,36,59,26
11741,2018,1,0,1,4,0,1,2,8,0
11745,2018,1,4,13,25,3,4,7,17,5
11747,2018,70,1,54,92,19,36,124,296,66
11750,2018,97,1,41,62,32,57,89,247,25
11753,2018,63,6,81,157,32,55,115,256,64
11755,2018,57,8,78,172,31,63,148,356,100
11756,2018,63,5,76,207,34,48,156,357,88
11757,2018,23,1,26,28,9,13,11,36,26
11759,2018,1,0,0,1,1,1,2,5,0
11766,2018,2,0,8,1,4,6,5,20,2
11773,2018,10,8,69,116,11,29,45,70,68
11776,2018,7,7,46,63,2,14,35,84,30
11782,2018,22,14,47,90,9,18,36,76,22
11784,2018,69,8,61,75,18,55,77,193,60
11785,2018,10,5,16,50,5,9,32,75,19
11787,2018,4,1,8,13,4,11,5,19,7
11790,2018,33,17,75,164,31,35,100,262,67
