PlayerID,Season,Ast,Blk,Foul,Reb,Stl,TO,FGM,FGA,FTM,FTA
3067,2019,4.0,2.0,8.0,5.0,2.0,0.0,4.0,10.0,0.0,2.0
3070,2019,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,2.0
3074,2019,43.0,2.0,57.0,48.0,17.0,26.0,110.0,292.0,43.0,49.0
3077,2019,0.0,0.0,3.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0
3078,2019,1.0,0.0,4.0,3.0,3.0,2.0,4.0,9.0,2.0,3.0
3083,2019,59.0,2.0,78.0,112.0,19.0,39.0,36.0,96.0,24.0,53.0
3085,2019,2.0,9.0,12.0,31.0,1.0,5.0,8.0,16.0,7.0,10.0
3089,2019,9.0,7.0,74.0,182.0,16.0,55.0,159.0,310.0,60.0,99.0
3090,2019,3.0,1.0,11.0,23.0,2.0,2.0,8.0,18.0,7.0,12.0
3092,2019,34.0,1.0,29.0,45.0,19.0,24.0,60.0,165.0,31.0,35.0
3094,2019,13.0,12.0,66.0,63.0,10.0,25.0,33.0,62.0,13.0,22.0
3095,2019,33.0,0.0,17.0,30.0,9.0,25.0,40.0,136.0,20.0,28.0
3096,2019,46.0,9.0,72.0,111.0,43.0,46.0,141.0,337.0,80.0,103.0
3107,2019,16.0,14.0,86.0,121.0,7.0,27.0,39.0,92.0,26.0,36.0
3110,2019,39.0,5.0,71.0,100.0,33.0,47.0,106.0,252.0,37.0,58.0
3111,2019,100.0,3.0,57.0,91.0,21.0,98.0,104.0,286.0,119.0,157.0
3119,2019,82.0,7.0,48.0,85.0,18.0,75.0,104.0,244.0,46.0,58.0
3121,2019,11.0,0.0,20.0,22.0,5.0,9.0,6.0,26.0,5.0,6.0
3125,2019,18.0,7.0,86.0,84.0,15.0,17.0,55.0,109.0,11.0,20.0
3127,2019,6.0,5.0,17.0,32.0,1.0,7.0,8.0,28.0,3.0,7.0
3129,2019,18.0,1.0,22.0,49.0,9.0,29.0,32.0,81.0,12.0,23.0
3130,2019,29.0,9.0,82.0,75.0,6.0,44.0,42.0,79.0,26.0,47.0
3131,2019,76.0,1.0,53.0,82.0,14.0,49.0,77.0,212.0,17.0,20.0
3132,2019,0.0,1.0,0.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0
3136,2019,79.0,4.0,72.0,174.0,25.0,69.0,156.0,343.0,89.0,127.0
3137,2019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3138,2019,44.0,16.0,49.0,179.0,14.0,27.0,179.0,370.0,68.0,85.0
3139,2019,6.0,0.0,9.0,4.0,1.0,6.0,9.0,21.0,6.0,8.0
3142,2019,36.0,3.0,20.0,50.0,7.0,24.0,61.0,160.0,1.0,4.0
3143,2019,15.0,2.0,35.0,43.0,4.0,8.0,16.0,44.0,5.0,12.0
3145,2019,45.0,34.0,87.0,236.0,29.0,66.0,94.0,185.0,46.0,90.0
3149,2019,5.0,1.0,18.0,24.0,3.0,7.0,12.0,26.0,1.0,2.0
3150,2019,61.0,12.0,55.0,64.0,27.0,59.0,147.0,350.0,18.0,27.0
3153,2019,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3155,2019,4.0,0.0,3.0,6.0,0.0,4.0,4.0,15.0,2.0,2.0
3159,2019,60.0,3.0,30.0,72.0,25.0,36.0,101.0,244.0,42.0,52.0
3162,2019,4.0,3.0,23.0,32.0,2.0,17.0,21.0,42.0,11.0,14.0
3163,2019,67.0,22.0,76.0,124.0,30.0,48.0,110.0,234.0,45.0,82.0
3174,2019,8.0,22.0,59.0,73.0,6.0,38.0,52.0,71.0,39.0,54.0
3178,2019,0.0,0.0,4.0,0.0,0.0,1.0,2.0,6.0,2.0,2.0
3182,2019,59.0,19.0,67.0,338.0,42.0,71.0,141.0,256.0,62.0,94.0
3184,2019,3.0,0.0,2.0,2.0,2.0,1.0,2.0,2.0,0.0,0.0
3185,2019,93.0,5.0,76.0,89.0,34.0,34.0,101.0,198.0,51.0,79.0
3186,2019,16.0,3.0,36.0,30.0,18.0,16.0,36.0,102.0,6.0,9.0
3190,2019,71.0,1.0,30.0,53.0,17.0,42.0,102.0,201.0,58.0,71.0
3197,2019,22.0,25.0,78.0,127.0,9.0,50.0,68.0,141.0,45.0,75.0
3198,2019,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
3200,2019,27.0,4.0,62.0,59.0,17.0,27.0,81.0,205.0,70.0,79.0
3201,2019,18.0,1.0,35.0,58.0,12.0,25.0,56.0,137.0,15.0,25.0
3203,2019,69.0,1.0,64.0,79.0,15.0,38.0,41.0,116.0,43.0,59.0
3204,2019,15.0,12.0,79.0,93.0,21.0,22.0,33.0,96.0,53.0,71.0
3205,2019,26.0,18.0,49.0,194.0,22.0,50.0,107.0,231.0,22.0,43.0
3206,2019,49.0,5.0,79.0,116.0,35.0,37.0,131.0,286.0,30.0,41.0
3208,2019,36.0,10.0,82.0,88.0,16.0,32.0,64.0,165.0,22.0,25.0
3211,2019,18.0,5.0,40.0,65.0,10.0,22.0,24.0,75.0,27.0,34.0
3212,2019,92.0,12.0,90.0,147.0,32.0,98.0,114.0,276.0,172.0,236.0
3216,2019,4.0,0.0,3.0,1.0,2.0,1.0,5.0,15.0,2.0,2.0
3223,2019,0.0,0.0,0.0,2.0,2.0,1.0,3.0,5.0,0.0,2.0
3224,2019,15.0,36.0,84.0,200.0,18.0,57.0,120.0,242.0,52.0,72.0
3226,2019,83.0,1.0,64.0,118.0,45.0,64.0,179.0,383.0,103.0,115.0
3229,2019,47.0,38.0,104.0,188.0,29.0,69.0,150.0,292.0,95.0,146.0
3230,2019,148.0,2.0,49.0,101.0,52.0,73.0,148.0,352.0,109.0,122.0
3233,2019,18.0,0.0,21.0,14.0,11.0,19.0,11.0,26.0,2.0,4.0
3245,2019,0.0,3.0,25.0,12.0,2.0,10.0,5.0,10.0,1.0,2.0
3247,2019,20.0,0.0,31.0,32.0,15.0,15.0,16.0,51.0,19.0,24.0
3249,2019,5.0,0.0,15.0,5.0,3.0,6.0,6.0,18.0,0.0,0.0
3253,2019,60.0,34.0,80.0,176.0,33.0,57.0,100.0,168.0,61.0,104.0
3254,2019,98.0,2.0,61.0,111.0,42.0,93.0,135.0,326.0,45.0,73.0
3255,2019,48.0,3.0,53.0,71.0,18.0,36.0,47.0,127.0,22.0,29.0
3260,2019,42.0,5.0,68.0,131.0,24.0,51.0,114.0,251.0,48.0,61.0
3262,2019,4.0,2.0,9.0,15.0,2.0,11.0,10.0,20.0,2.0,8.0
3271,2019,43.0,24.0,115.0,230.0,30.0,76.0,123.0,222.0,74.0,105.0
3272,2019,72.0,0.0,47.0,40.0,30.0,42.0,28.0,65.0,21.0,29.0
3275,2019,21.0,1.0,49.0,27.0,9.0,14.0,43.0,120.0,5.0,10.0
3277,2019,17.0,18.0,79.0,81.0,12.0,42.0,61.0,146.0,16.0,20.0
3278,2019,16.0,3.0,39.0,78.0,6.0,18.0,47.0,85.0,24.0,37.0
3280,2019,0.0,0.0,5.0,0.0,3.0,2.0,0.0,5.0,0.0,0.0
3283,2019,0.0,0.0,8.0,4.0,0.0,2.0,1.0,4.0,1.0,4.0
3287,2019,30.0,3.0,50.0,61.0,21.0,31.0,124.0,311.0,31.0,42.0
3289,2019,10.0,2.0,30.0,40.0,5.0,6.0,28.0,73.0,2.0,2.0
3291,2019,83.0,1.0,52.0,126.0,30.0,67.0,143.0,394.0,106.0,129.0
3298,2019,17.0,5.0,46.0,40.0,7.0,17.0,20.0,67.0,3.0,5.0
3300,2019,88.0,1.0,63.0,86.0,31.0,77.0,85.0,230.0,48.0,63.0
3305,2019,16.0,8.0,24.0,59.0,7.0,29.0,54.0,102.0,23.0,26.0
3306,2019,9.0,0.0,20.0,16.0,6.0,3.0,10.0,52.0,3.0,6.0
3310,2019,19.0,17.0,67.0,158.0,10.0,41.0,56.0,136.0,18.0,30.0
3311,2019,73.0,2.0,38.0,106.0,19.0,55.0,37.0,126.0,39.0,49.0
3315,2019,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
3317,2019,10.0,5.0,44.0,85.0,8.0,10.0,28.0,92.0,17.0,23.0
3325,2019,80.0,14.0,69.0,161.0,61.0,71.0,62.0,164.0,53.0,68.0
3326,2019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3327,2019,22.0,6.0,24.0,50.0,5.0,17.0,38.0,85.0,20.0,28.0
3329,2019,17.0,14.0,51.0,111.0,4.0,45.0,66.0,120.0,49.0,69.0
3331,2019,15.0,9.0,72.0,106.0,23.0,29.0,113.0,242.0,48.0,60.0
3335,2019,10.0,12.0,36.0,110.0,7.0,28.0,64.0,119.0,11.0,17.0
3340,2019,68.0,7.0,67.0,103.0,26.0,37.0,94.0,202.0,47.0,76.0
3341,2019,70.0,0.0,42.0,80.0,30.0,64.0,127.0,264.0,96.0,111.0
3342,2019,49.0,4.0,39.0,71.0,17.0,51.0,46.0,104.0,10.0,17.0
3347,2019,60.0,6.0,31.0,34.0,17.0,47.0,34.0,87.0,21.0,32.0
3349,2019,3.0,2.0,8.0,16.0,0.0,7.0,12.0,24.0,6.0,10.0
3350,2019,23.0,13.0,45.0,103.0,7.0,28.0,37.0,62.0,25.0,44.0
3356,2019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0
3361,2019,0.0,0.0,2.0,3.0,0.0,2.0,1.0,5.0,0.0,0.0
3370,2019,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0
3372,2019,25.0,6.0,39.0,94.0,27.0,36.0,83.0,211.0,32.0,43.0
3373,2019,21.0,5.0,48.0,113.0,3.0,31.0,47.0,108.0,10.0,23.0
3377,2019,6.0,43.0,37.0,105.0,10.0,22.0,45.0,66.0,7.0,26.0
3380,2019,75.0,7.0,49.0,100.0,50.0,70.0,135.0,347.0,94.0,106.0
3381,2019,6.0,6.0,32.0,48.0,14.0,22.0,50.0,121.0,12.0,16.0
3383,2019,8.0,18.0,68.0,80.0,8.0,20.0,33.0,71.0,26.0,40.0
3388,2019,0.0,0.0,1.0,1.0,0.0,1.0,2.0,4.0,1.0,2.0
3394,2019,25.0,67.0,98.0,225.0,36.0,54.0,113.0,168.0,74.0,111.0
3400,2019,0.0,1.0,3.0,4.0,0.0,0.0,3.0,4.0,0.0,3.0
3401,2019,44.0,12.0,84.0,229.0,38.0,48.0,111.0,236.0,45.0,70.0
3403,2019,0.0,0.0,1.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0
3406,2019,21.0,0.0,48.0,82.0,16.0,13.0,113.0,301.0,31.0,40.0
3408,2019,194.0,2.0,62.0,103.0,44.0,75.0,106.0,256.0,42.0,55.0
3409,2019,11.0,1.0,30.0,22.0,8.0,10.0,17.0,45.0,9.0,13.0
3412,2019,11.0,2.0,38.0,25.0,5.0,20.0,28.0,61.0,14.0,21.0
3413,2019,10.0,9.0,35.0,67.0,14.0,24.0,34.0,87.0,20.0,33.0
3417,2019,12.0,0.0,19.0,9.0,10.0,10.0,17.0,47.0,3.0,5.0
3424,2019,35.0,0.0,37.0,34.0,18.0,32.0,35.0,78.0,18.0,33.0
3428,2019,84.0,6.0,61.0,135.0,36.0,65.0,61.0,162.0,49.0,87.0
3431,2019,23.0,35.0,91.0,116.0,21.0,33.0,78.0,196.0,14.0,31.0
3433,2019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3435,2019,6.0,43.0,37.0,124.0,9.0,19.0,71.0,105.0,27.0,49.0
3437,2019,13.0,1.0,18.0,25.0,9.0,19.0,30.0,67.0,12.0,19.0
3438,2019,13.0,8.0,40.0,55.0,13.0,21.0,35.0,85.0,7.0,11.0
3439,2019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0
3440,2019,0.0,0.0,4.0,5.0,1.0,1.0,0.0,1.0,0.0,0.0
3443,2019,48.0,2.0,67.0,115.0,31.0,84.0,81.0,162.0,37.0,75.0
3444,2019,36.0,3.0,53.0,67.0,23.0,41.0,143.0,320.0,64.0,74.0
3445,2019,59.0,5.0,64.0,56.0,29.0,96.0,84.0,226.0,41.0,63.0
3451,2019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
3454,2019,2.0,0.0,4.0,0.0,1.0,0.0,0.0,8.0,0.0,0.0
3456,2019,4.0,6.0,58.0,72.0,7.0,28.0,32.0,66.0,13.0,27.0
3461,2019,0.0,1.0,3.0,4.0,0.0,0.0,7.0,8.0,1.0,2.0
3462,2019,40.0,13.0,84.0,154.0,50.0,56.0,155.0,332.0,103.0,143.0
3463,2019,32.0,6.0,61.0,54.0,31.0,32.0,60.0,131.0,24.0,48.0
3464,2019,175.0,1.0,69.0,101.0,87.0,110.0,159.0,424.0,154.0,215.0
3469,2019,18.0,0.0,20.0,12.0,7.0,11.0,16.0,51.0,7.0,9.0
3471,2019,77.0,1.0,83.0,79.0,44.0,81.0,87.0,225.0,50.0,84.0
3475,2019,2.0,10.0,58.0,69.0,6.0,26.0,22.0,39.0,19.0,37.0
3476,2019,8.0,2.0,44.0,42.0,7.0,7.0,25.0,70.0,6.0,13.0
3481,2019,18.0,7.0,30.0,103.0,28.0,32.0,112.0,231.0,22.0,42.0
3488,2019,21.0,1.0,38.0,64.0,13.0,21.0,76.0,230.0,31.0,40.0
3489,2019,10.0,87.0,89.0,238.0,16.0,37.0,94.0,154.0,53.0,88.0
3494,2019,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
3495,2019,0.0,0.0,2.0,5.0,3.0,1.0,6.0,14.0,2.0,4.0
3498,2019,8.0,2.0,9.0,11.0,3.0,3.0,7.0,19.0,2.0,7.0
3511,2019,18.0,2.0,30.0,76.0,3.0,31.0,61.0,156.0,12.0,21.0
3512,2019,138.0,9.0,60.0,165.0,69.0,74.0,112.0,255.0,113.0,145.0
3513,2019,27.0,6.0,62.0,83.0,29.0,33.0,50.0,115.0,31.0,43.0
3515,2019,11.0,56.0,97.0,220.0,21.0,48.0,164.0,327.0,137.0,180.0
3516,2019,8.0,52.0,74.0,206.0,8.0,43.0,106.0,169.0,32.0,55.0
3517,2019,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4.0,0.0,0.0
3518,2019,4.0,0.0,1.0,2.0,1.0,2.0,0.0,1.0,2.0,4.0
3519,2019,94.0,12.0,85.0,240.0,25.0,65.0,147.0,291.0,98.0,124.0
3520,2019,0.0,0.0,3.0,1.0,1.0,2.0,0.0,3.0,1.0,2.0
3521,2019,59.0,2.0,77.0,59.0,23.0,49.0,77.0,199.0,34.0,49.0
3525,2019,19.0,1.0,39.0,48.0,18.0,17.0,26.0,68.0,17.0,22.0
3526,2019,0.0,0.0,5.0,8.0,0.0,2.0,4.0,6.0,0.0,0.0
3528,2019,18.0,4.0,45.0,44.0,17.0,30.0,68.0,187.0,32.0,39.0
3533,2019,21.0,10.0,30.0,51.0,18.0,12.0,52.0,119.0,19.0,28.0
3535,2019,56.0,6.0,93.0,78.0,29.0,68.0,85.0,250.0,49.0,63.0
3537,2019,2.0,1.0,9.0,11.0,3.0,5.0,8.0,21.0,2.0,3.0
3539,2019,2.0,0.0,6.0,1.0,1.0,2.0,1.0,8.0,1.0,4.0
3541,2019,13.0,14.0,72.0,132.0,22.0,21.0,71.0,129.0,36.0,46.0
3542,2019,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
3545,2019,62.0,12.0,76.0,80.0,43.0,60.0,107.0,278.0,62.0,85.0
3546,2019,2.0,1.0,3.0,3.0,1.0,0.0,1.0,3.0,2.0,5.0
3548,2019,9.0,20.0,85.0,118.0,11.0,19.0,39.0,72.0,22.0,38.0
3549,2019,3.0,0.0,8.0,12.0,3.0,4.0,12.0,24.0,0.0,0.0
3554,2019,88.0,0.0,59.0,73.0,24.0,51.0,161.0,435.0,71.0,87.0
3557,2019,24.0,37.0,79.0,200.0,18.0,45.0,75.0,168.0,33.0,62.0
3558,2019,77.0,17.0,77.0,221.0,26.0,82.0,196.0,437.0,135.0,181.0
3559,2019,16.0,4.0,19.0,61.0,8.0,14.0,25.0,64.0,7.0,9.0
3560,2019,14.0,1.0,18.0,57.0,6.0,16.0,47.0,147.0,20.0,23.0
3562,2019,82.0,3.0,53.0,106.0,22.0,59.0,112.0,304.0,42.0,67.0
3563,2019,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
3564,2019,14.0,2.0,37.0,68.0,17.0,20.0,44.0,116.0,9.0,15.0
3570,2019,1.0,0.0,5.0,1.0,0.0,1.0,1.0,2.0,0.0,0.0
3578,2019,0.0,0.0,1.0,1.0,0.0,0.0,1.0,3.0,0.0,0.0
3580,2019,14.0,3.0,49.0,63.0,12.0,19.0,38.0,85.0,14.0,24.0
3583,2019,67.0,5.0,86.0,144.0,39.0,40.0,70.0,155.0,26.0,37.0
3584,2019,106.0,4.0,51.0,77.0,28.0,50.0,89.0,199.0,15.0,17.0
3586,2019,23.0,4.0,39.0,73.0,18.0,22.0,27.0,72.0,9.0,17.0
3589,2019,0.0,1.0,22.0,17.0,4.0,9.0,9.0,17.0,7.0,20.0
3592,2019,5.0,3.0,43.0,67.0,6.0,7.0,13.0,40.0,12.0,25.0
3593,2019,23.0,51.0,77.0,286.0,25.0,54.0,154.0,257.0,54.0,85.0
3597,2019,50.0,9.0,69.0,130.0,34.0,69.0,182.0,432.0,90.0,113.0
3601,2019,8.0,4.0,20.0,12.0,8.0,9.0,17.0,40.0,4.0,7.0
3604,2019,5.0,11.0,29.0,52.0,5.0,25.0,22.0,43.0,20.0,31.0
3607,2019,3.0,0.0,1.0,6.0,1.0,3.0,6.0,12.0,2.0,5.0
3609,2019,130.0,5.0,74.0,95.0,35.0,77.0,144.0,323.0,124.0,156.0
3614,2019,30.0,9.0,80.0,99.0,25.0,28.0,83.0,219.0,30.0,45.0
3616,2019,1.0,0.0,1.0,0.0,0.0,0.0,2.0,4.0,0.0,0.0
3617,2019,17.0,3.0,19.0,22.0,12.0,14.0,27.0,61.0,13.0,19.0
3618,2019,28.0,4.0,38.0,67.0,20.0,29.0,62.0,141.0,21.0,27.0
3620,2019,28.0,11.0,44.0,71.0,26.0,40.0,41.0,92.0,11.0,29.0
3626,2019,29.0,24.0,84.0,111.0,14.0,55.0,100.0,215.0,33.0,49.0
3628,2019,101.0,1.0,54.0,102.0,32.0,34.0,100.0,235.0,25.0,34.0
3631,2019,65.0,2.0,38.0,72.0,37.0,74.0,160.0,407.0,49.0,64.0
3632,2019,59.0,34.0,66.0,167.0,26.0,49.0,123.0,242.0,29.0,38.0
3634,2019,4.0,0.0,3.0,11.0,0.0,3.0,7.0,13.0,5.0,6.0
3635,2019,126.0,34.0,70.0,282.0,79.0,67.0,198.0,328.0,121.0,157.0
3636,2019,0.0,0.0,2.0,2.0,0.0,1.0,1.0,5.0,5.0,6.0
3638,2019,5.0,10.0,26.0,26.0,7.0,6.0,6.0,19.0,1.0,2.0
3640,2019,0.0,0.0,0.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0
3642,2019,2.0,5.0,9.0,17.0,1.0,1.0,3.0,6.0,5.0,9.0
3644,2019,16.0,0.0,25.0,20.0,7.0,18.0,3.0,25.0,5.0,10.0
3648,2019,1.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,2.0,2.0
3650,2019,9.0,13.0,40.0,77.0,2.0,22.0,34.0,69.0,11.0,16.0
3654,2019,29.0,10.0,49.0,128.0,16.0,39.0,129.0,323.0,56.0,64.0
3655,2019,54.0,3.0,39.0,103.0,23.0,28.0,138.0,347.0,38.0,53.0
3657,2019,22.0,37.0,94.0,176.0,15.0,44.0,69.0,183.0,41.0,52.0
3659,2019,4.0,4.0,28.0,29.0,1.0,20.0,18.0,33.0,9.0,14.0
3660,2019,23.0,13.0,65.0,187.0,6.0,16.0,40.0,82.0,55.0,87.0
3661,2019,117.0,6.0,89.0,149.0,33.0,87.0,114.0,284.0,46.0,67.0
3664,2019,2.0,0.0,11.0,5.0,1.0,9.0,7.0,17.0,0.0,0.0
3666,2019,53.0,12.0,77.0,134.0,28.0,48.0,86.0,239.0,83.0,134.0
3667,2019,10.0,4.0,22.0,26.0,3.0,24.0,19.0,40.0,14.0,21.0
3668,2019,60.0,1.0,29.0,43.0,13.0,26.0,62.0,147.0,35.0,57.0
3669,2019,58.0,8.0,68.0,81.0,40.0,30.0,167.0,370.0,65.0,72.0
3670,2019,1.0,0.0,2.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0
3673,2019,48.0,9.0,104.0,172.0,18.0,65.0,95.0,212.0,65.0,103.0
3676,2019,5.0,6.0,18.0,65.0,10.0,12.0,26.0,57.0,18.0,26.0
3678,2019,36.0,9.0,46.0,147.0,23.0,62.0,158.0,394.0,82.0,125.0
3679,2019,19.0,7.0,40.0,109.0,19.0,9.0,53.0,99.0,20.0,28.0
3685,2019,141.0,3.0,69.0,133.0,41.0,74.0,189.0,381.0,134.0,175.0
3688,2019,13.0,36.0,44.0,118.0,9.0,15.0,99.0,173.0,15.0,25.0
3690,2019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3691,2019,0.0,0.0,6.0,5.0,0.0,1.0,5.0,7.0,0.0,1.0
3692,2019,23.0,13.0,86.0,165.0,27.0,64.0,139.0,246.0,63.0,104.0
3693,2019,1.0,2.0,15.0,11.0,3.0,6.0,3.0,14.0,6.0,6.0
3699,2019,17.0,33.0,70.0,215.0,14.0,55.0,112.0,184.0,47.0,63.0
3700,2019,10.0,5.0,27.0,42.0,11.0,16.0,48.0,112.0,19.0,34.0
3704,2019,38.0,14.0,58.0,130.0,50.0,55.0,143.0,331.0,90.0,120.0
3706,2019,58.0,6.0,72.0,63.0,28.0,41.0,79.0,182.0,37.0,53.0
3709,2019,34.0,5.0,68.0,76.0,21.0,61.0,63.0,127.0,23.0,41.0
3711,2019,4.0,8.0,62.0,116.0,7.0,25.0,41.0,71.0,18.0,35.0
3713,2019,37.0,4.0,83.0,76.0,13.0,28.0,78.0,206.0,31.0,47.0
3715,2019,7.0,4.0,16.0,42.0,4.0,13.0,42.0,98.0,17.0,26.0
3718,2019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
3721,2019,34.0,1.0,62.0,50.0,22.0,41.0,44.0,123.0,26.0,38.0
3722,2019,0.0,0.0,0.0,1.0,0.0,0.0,1.0,2.0,0.0,0.0
3724,2019,2.0,0.0,2.0,12.0,3.0,3.0,4.0,6.0,4.0,6.0
3726,2019,86.0,1.0,52.0,76.0,21.0,45.0,65.0,149.0,33.0,47.0
3728,2019,2.0,6.0,10.0,20.0,3.0,2.0,10.0,21.0,3.0,4.0
3729,2019,83.0,25.0,68.0,115.0,33.0,81.0,182.0,376.0,153.0,204.0
3733,2019,23.0,5.0,57.0,130.0,19.0,45.0,85.0,148.0,30.0,41.0
3734,2019,9.0,0.0,20.0,27.0,8.0,15.0,16.0,53.0,16.0,25.0
3735,2019,55.0,14.0,79.0,130.0,45.0,34.0,108.0,237.0,35.0,45.0
3736,2019,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,0.0,0.0
3737,2019,14.0,16.0,74.0,168.0,13.0,45.0,171.0,313.0,54.0,82.0
3739,2019,0.0,4.0,38.0,42.0,7.0,15.0,17.0,34.0,12.0,25.0
3743,2019,95.0,6.0,62.0,180.0,19.0,67.0,157.0,364.0,114.0,161.0
3750,2019,63.0,1.0,59.0,37.0,27.0,25.0,21.0,50.0,28.0,33.0
3752,2019,29.0,21.0,66.0,204.0,21.0,47.0,126.0,340.0,44.0,57.0
3753,2019,20.0,1.0,56.0,64.0,17.0,28.0,57.0,128.0,21.0,33.0
3754,2019,6.0,11.0,47.0,105.0,7.0,20.0,58.0,95.0,21.0,53.0
3756,2019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3757,2019,13.0,4.0,73.0,104.0,12.0,33.0,84.0,191.0,52.0,72.0
3758,2019,5.0,1.0,19.0,10.0,3.0,8.0,14.0,59.0,3.0,4.0
3762,2019,9.0,3.0,14.0,25.0,2.0,12.0,21.0,51.0,13.0,20.0
3763,2019,39.0,9.0,93.0,161.0,42.0,48.0,99.0,222.0,76.0,84.0
3765,2019,23.0,0.0,35.0,14.0,3.0,16.0,34.0,96.0,5.0,8.0
3767,2019,79.0,7.0,57.0,158.0,44.0,38.0,100.0,256.0,85.0,102.0
3769,2019,85.0,10.0,66.0,215.0,52.0,89.0,171.0,363.0,103.0,134.0
3770,2019,133.0,0.0,58.0,75.0,32.0,92.0,145.0,372.0,89.0,102.0
3772,2019,14.0,5.0,41.0,49.0,8.0,15.0,21.0,74.0,6.0,10.0
3773,2019,11.0,13.0,41.0,120.0,14.0,19.0,71.0,116.0,29.0,47.0
3776,2019,39.0,3.0,50.0,79.0,25.0,43.0,92.0,240.0,61.0,80.0
3777,2019,16.0,28.0,96.0,161.0,8.0,34.0,86.0,143.0,72.0,113.0
3779,2019,51.0,6.0,50.0,139.0,9.0,46.0,91.0,195.0,60.0,90.0
3782,2019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3786,2019,0.0,0.0,0.0,1.0,0.0,1.0,1.0,2.0,0.0,0.0
3788,2019,3.0,38.0,49.0,78.0,15.0,18.0,42.0,82.0,28.0,49.0
3790,2019,3.0,4.0,18.0,38.0,1.0,9.0,8.0,26.0,15.0,21.0
3791,2019,173.0,1.0,81.0,96.0,37.0,99.0,128.0,351.0,134.0,165.0
3793,2019,39.0,0.0,20.0,41.0,6.0,16.0,42.0,118.0,15.0,24.0
3796,2019,86.0,2.0,42.0,52.0,33.0,39.0,70.0,218.0,30.0,38.0
3797,2019,2.0,2.0,15.0,14.0,2.0,8.0,5.0,18.0,2.0,6.0
3798,2019,22.0,18.0,40.0,104.0,20.0,31.0,100.0,189.0,45.0,65.0
3801,2019,41.0,41.0,86.0,246.0,27.0,49.0,212.0,427.0,108.0,141.0
3805,2019,9.0,4.0,46.0,90.0,13.0,20.0,48.0,81.0,34.0,51.0
3806,2019,32.0,36.0,75.0,242.0,30.0,36.0,114.0,181.0,66.0,95.0
3807,2019,65.0,1.0,42.0,104.0,14.0,37.0,59.0,133.0,34.0,44.0
3808,2019,58.0,4.0,51.0,76.0,24.0,59.0,127.0,324.0,87.0,109.0
3809,2019,69.0,2.0,49.0,60.0,13.0,26.0,31.0,67.0,28.0,38.0
3810,2019,19.0,8.0,57.0,98.0,8.0,33.0,60.0,138.0,39.0,63.0
3812,2019,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0
3814,2019,34.0,32.0,60.0,117.0,24.0,51.0,68.0,178.0,20.0,33.0
3816,2019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
3822,2019,54.0,16.0,96.0,148.0,30.0,46.0,144.0,319.0,58.0,78.0
3824,2019,58.0,81.0,92.0,274.0,34.0,67.0,137.0,298.0,123.0,192.0
3825,2019,47.0,1.0,46.0,55.0,12.0,50.0,91.0,243.0,46.0,59.0
3829,2019,2.0,0.0,3.0,9.0,1.0,5.0,2.0,7.0,0.0,3.0
3830,2019,22.0,6.0,14.0,47.0,6.0,29.0,32.0,63.0,10.0,10.0
3835,2019,45.0,12.0,91.0,171.0,24.0,66.0,119.0,242.0,75.0,93.0
3836,2019,43.0,14.0,57.0,105.0,33.0,52.0,75.0,154.0,54.0,64.0
3837,2019,11.0,3.0,24.0,29.0,9.0,9.0,9.0,13.0,6.0,11.0
3838,2019,43.0,1.0,29.0,54.0,14.0,51.0,63.0,157.0,42.0,59.0
